id,name,club_type,slug,map_image_url,distance_away,distance_away_string,address_1,address_2,city,state,zip,country_code,phone,email,status,status_code,latitude,longitude,published_time,time_zone,front_desk_email,executive_email,reporting_id,online_reservations,ideawork_id,mms_id,mms_api,mms_instance,late_cancel_fee_amount,preferred_locale,facebook_url,facebook_handle,instagram_url,instagram_handle,twitter_url,twitter_handle,no_show_late_cancel_fees,fee_configuration,crunch_o_meter,apple_watch_connected,occupancy_status,ownership_group_id,ownership_group_name
416,East Meadow,base_club,east-meadow,https://d3gwr21bcravq3.cloudfront.net/store/club/map-9e1eaabd0a905f57e00f-original.png,6882,6882 miles away,2501 Hempstead Turnpike,,East Meadow,NY,11554,US,516.495.4430,info@cruncheastmeadow.com,open,2,40.72517,-73.5427,2021-05-21T15:41:45Z,Eastern Time (US & Canada),info@cruncheastmeadow.com,,20042,True,,20042,abc,moso_corporate,0,en,https://www.facebook.com/CrunchEastMeadow/,CrunchEastMeadow,https://www.instagram.com/CrunchEastMeadow,CrunchEastMeadow,https://www.twitter.com/CrunchGym,CrunchGym,False,b,True,False,unknown,15,Fitness Management Enterprises (Lew Breslau)
339,Amityville,base_club,amityville,https://d3gwr21bcravq3.cloudfront.net/store/club/map-318a6266b83ce80767c3-original.png,6883,6883 miles away,104 Merrick Road,,Amityville,NY,11701,US,631.608.9015,manager@crunchamityville.com,open,2,40.671481,-73.418509,2019-05-09T17:11:06Z,Eastern Time (US & Canada),reserveamity@crunch-li.com,,6379,True,,6379,abc,moso_corporate,0,en,https://www.facebook.com/CrunchAmityville,CrunchAmityville,https://www.instagram.com/Crunch_Amityville,Crunch_Amityville,https://www.twitter.com/crunchgym,crunchgym,False,b,True,False,unknown,15,Fitness Management Enterprises (Lew Breslau)
694,Inwood,base_club,inwood,https://d3gwr21bcravq3.cloudfront.net/store/club/map-000fadb7950e50bcd110-original.png,6883,6883 miles away,401 W. 207th St,,New York,NY,10034,US,212.567.5890,info@crunchinwood.com,coming_soon_(no_online_sales),3,40.864021,-73.917311,2025-04-28T14:14:49Z,Eastern Time (US & Canada),info@crunchinwood.com,,20378,False,,20378,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchInwood,CrunchInwood,https://www.instagram.com/crunchinwood/,@CrunchInwood,https://twitter.com/CrunchGym,@CrunchGym,False,a,False,False,unknown,18,Primetime Fitness (Hourani/Wiese)
11,Bellmore,base_club,bellmore,https://d3gwr21bcravq3.cloudfront.net/store/club/map-a632a0943a2047df5ed2-original.png,6886,6886 miles away,2212 Centre Ave,,Bellmore,NY,11710,US,516.221.4000,manager@crunchbellmore.com,open,2,40.6685,-73.53101,2016-12-23T18:40:06Z,Eastern Time (US & Canada),manager@crunchbellmore.com,,5907,True,632.0,5907,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchBellmore,CrunchBellmore,https://www.instagram.com/crunch_bellmore/,@Crunch_Bellmore,https://twitter.com/CrunchGym,@CrunchGym,False,b,True,False,unknown,15,Fitness Management Enterprises (Lew Breslau)
173,Aloha,base_club,aloha,https://d3gwr21bcravq3.cloudfront.net/store/club/map-6e7ee7e7cf3dfe93eb54-original.png,6888,6888 miles away,17810 SW Kinnaman Road,,Aloha,OR,97078,US,503.227.8624,info@crunchaloha.com,open,2,45.48188,-122.86017,2017-03-14T17:03:43Z,Pacific Time (US & Canada),alohacrunchfd@gmail.com,,2005,True,836.0,2005,moso,moso_corporate,100,en,http://www.Facebook.com/CrunchAloha,CrunchAloha,https://www.instagram.com/crunchaloha,@CrunchAloha,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
294,Clifton,base_club,clifton,https://d3gwr21bcravq3.cloudfront.net/cache/club/map-7fbd742c2b895934cc20.png,6888,6888 miles away,895 Paulison Avenue,,Clifton,NJ,07011,US,973.553.9470,info@crunchclifton.com,open,2,40.87152,-74.15497,2018-08-20T17:09:22Z,Eastern Time (US & Canada),crunchschedule@crunchclifton.com,,8254,True,,8254,abc,moso_corporate,0,en,https://www.facebook.com/CrunchClifton/,CrunchClifton,https://www.instagram.com/CrunchClifton/,CrunchClifton,https://www.twitter.com/CrunchGym,crunchgym,False,b,True,False,unknown,17,RC Fitness LLC (Rafael Cuellar)
89,North Bergen,base_club,north-bergen,https://d3gwr21bcravq3.cloudfront.net/store/club/map-d1e6fa9345a62642ba30-original.png,6889,6889 miles away,2819 Kennedy Blvd,,North Bergen,NJ,07047,US,201.863.7000,manager@crunchnorthbergen.com,open,2,40.80427,-74.01208,2016-12-23T18:43:40Z,Eastern Time (US & Canada),info@crunchnorthbergen.com,,7686,True,597.0,7686,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchNorthBergen,CrunchNorthBergen,https://www.instagram.com/crunchnorthbergen/,@CrunchNorthBergen,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,10,Fitness Holdings
152,W 83rd St,signature_club,w-83rd-st,https://d3gwr21bcravq3.cloudfront.net/store/club/map-3de824b078836b1d12fa-original.png,6889,6889 miles away,162 W 83rd St,,New York,NY,10024,US,212.875.1902,83rdstreetmanager@crunch.com,open,2,40.78535,-73.97575,2016-12-23T18:46:32Z,Eastern Time (US & Canada),fd106@crunch.com,,106,True,178.0,106,moso,moso_corporate,500,en,https://www.facebook.com/Crunch83rd,@Crunch83rdSt,https://www.instagram.com/crunch83rd,@Crunch83rd,https://twitter.com/CrunchGym,@CrunchGym,True,,True,True,unknown,59,Crunch LLC (Signature)
40,E 81st St,signature_club,e-81st-st,https://d3gwr21bcravq3.cloudfront.net/store/club/map-cbccc25a88c843348a89-original.png,6889,6889 miles away,1438 3rd Ave,,New York,NY,10028,US,212.879.6013,81ststreetmanager@crunch.com,open,2,40.77601,-73.95642,2016-12-23T18:41:25Z,Eastern Time (US & Canada),fd122@crunch.com,,122,True,515.0,122,moso,moso_corporate,500,en,http://www.Facebook.com/Crunch81stSt/,@Crunch81stSt,https://www.instagram.com/crunch81st/,@Crunch81st,https://twitter.com/CrunchGym,@CrunchGym,True,,True,True,unknown,59,Crunch LLC (Signature)
36,Division,base_club,division,https://d3gwr21bcravq3.cloudfront.net/store/club/map-49c85fb4a8d2439433ad-original.png,6890,6890 miles away,12112 SE Division St,,Portland,OR,97236,US,503.227.8624,info@crunchdivision.com,open,2,45.5041,-122.53863,2017-05-19T22:19:04Z,Pacific Time (US & Canada),crunchdivfd@gmail.com,,2004,True,196.0,2004,moso,moso_corporate,100,en,http://www.Facebook.com/CrunchDivision,CrunchDivision,https://www.instagram.com/crunchdivision/,@CrunchDivision,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,27,Corporate (Steve Block)
39,E 66th St,signature_club,e-66th-st,https://d3gwr21bcravq3.cloudfront.net/store/club/map-27e794c3260cab8c0c95-original.png,6890,6890 miles away,1131 Third Ave,,New York,NY,10065,US,646.747.1810,66thstreetmanager@crunch.com,open,2,40.76612,-73.96502,2016-12-23T18:41:23Z,Eastern Time (US & Canada),fd124@crunch.com,,124,True,659.0,124,moso,moso_corporate,500,en,http://www.facebook.com/Crunch66thst/,@Crunch66thSt,https://www.instagram.com/crunch66th/,@Crunch66th,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
9,Beaverton,base_club,beaverton,https://d3gwr21bcravq3.cloudfront.net/store/club/map-85887536f6053f95c18d-original.png,6890,6890 miles away,8585 SW Cascade Ave,,Beaverton,OR,97008,US,503.227.8624,info@crunchbeaverton.com,open,2,45.4565,-122.78626,2017-05-18T17:30:26Z,Pacific Time (US & Canada),beavertoncrunchfd@gmail.com,,2002,True,183.0,2002,moso,moso_corporate,100,en,http://www.Facebook.com/CrunchBeaverton,CrunchBeaverton,https://www.instagram.com/crunchbeaverton/,@CrunchBeaverton,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
127,Scranton,base_club,scranton,https://d3gwr21bcravq3.cloudfront.net/store/club/map-8d0e7b9a556c97dd3338-original.png,6890,6890 miles away,300 Lackawanna Ave,,Scranton,PA,18503,US,570.955.0881,manager@crunchscranton.com,open,2,41.40791,-75.66792,2016-12-23T18:45:28Z,Eastern Time (US & Canada),Crunchscranton1@gmail.com,,5914,True,645.0,5914,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchScranton,CrunchScranton,https://www.instagram.com/crunchscranton/,@CrunchScranton,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,82,Big Bear Investments (Greg Fuchs)
38,E 59th St,signature_club,e-59th-st,https://d3gwr21bcravq3.cloudfront.net/store/club/map-bc0649532e2da3ad69d7-original.png,6891,6891 miles away,1109 2nd Ave,,New York,NY,10022,US,212.758.3434,59thstreetmanager@crunch.com,open,2,40.76037,-73.96474,2016-12-23T18:41:20Z,Eastern Time (US & Canada),fd105@crunch.com,,105,True,176.0,105,moso,moso_corporate,500,en,https://www.facebook.com/Crunch59th/,@Crunch59thSt,https://www.instagram.com/crunch59th/,@Crunch59th,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
151,W 54th St,signature_club,w-54th-st,https://d3gwr21bcravq3.cloudfront.net/store/club/map-b5c37708551e70ebf31e-original.png,6891,6891 miles away,250A W 54th St,,New York,NY,10019,US,212.307.7760,54thstreetmanager@crunch.com,open,2,40.76446,-73.98349,2016-12-23T18:46:30Z,Eastern Time (US & Canada),fd118@crunch.com,,118,True,175.0,118,moso,moso_corporate,500,en,https://www.facebook.com/Crunch54th,@Crunch54thSt,https://www.instagram.com/crunch54th,@Crunch54th,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
342,Rochdale,base_club,rochdale,https://d3gwr21bcravq3.cloudfront.net/store/club/map-792c02a3b27d154cf4ce-original.png,6891,6891 miles away,166-10 Baisley Boulevard,Floor 2,Jamaica,NY,11434,US,718.413.4785,manager@crunchrochdale.com,open,2,40.6798,-73.77473,2019-06-18T15:42:30Z,Eastern Time (US & Canada),Frontdesk@crunchrochdale.com,,6798,False,,6798,abc,moso_corporate,0,en,https://www.facebook.com/crunchrochdale,CrunchRochdale,https://www.instagram.com/crunchrochdale,CrunchRochdale,https://www.twitter.com/crunchgym,CrunchGym,False,a,True,False,unknown,18,Primetime Fitness (Hourani/Wiese)
373,Midtown East,signature_club,midtown-east,https://d3gwr21bcravq3.cloudfront.net/store/club/map-f8127f29c97b8f56332c-original.png,6891,6891 miles away,511 Lexington Ave,,New York,NY,10017,US,212.448.7330,midtowneastmanagers@crunch.com,open,2,40.7551,-73.9732,2020-02-21T22:15:52Z,Eastern Time (US & Canada),_128_MidtownEast_FrontDesk_Group@crunch.com,,128,True,,128,moso,moso_corporate,500,en,https://www.facebook.com/CrunchMidtownEast/,@CrunchMidtownEast,https://www.instagram.com/crunchmidtowneast,@CrunchMidtownEast,https://twitter.com/CrunchGym,@CrunchGym,True,,True,True,unknown,59,Crunch LLC (Signature)
113,Richmond Hill,base_club,richmond-hill,https://d3gwr21bcravq3.cloudfront.net/store/club/map-e819cfc827d573344010-original.png,6891,6891 miles away,115-02 Jamaica Ave,,Queens,NY,11418,US,646.780.2050,manager@crunchrichmondhill.com,open,2,40.69871,-73.834,2017-06-24T23:27:50Z,Eastern Time (US & Canada),info@crunchrichmondhill.com,,20244,False,589.0,20244,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchRichmondHill,CrunchRichmondHill,https://www.instagram.com/crunchrichmondhill,@CrunchRichmondHill,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,18,Primetime Fitness (Hourani/Wiese)
150,W 38th St,signature_club,w-38th-st,https://d3gwr21bcravq3.cloudfront.net/store/club/map-d5f33cd9bd20bd8fe748-original.png,6892,6892 miles away,1385 Broadway,,New York,NY,10018,US,212.869.7788,38thstreetmanager@crunch.com,open,2,40.75329,-73.98826,2016-12-23T18:46:27Z,Eastern Time (US & Canada),fd103@crunch.com,,103,True,99.0,103,moso,moso_corporate,500,en,https://www.facebook.com/Crunch38th,@Crunch38thSt,https://www.instagram.com/crunch38th,@Crunch38th,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
37,E 34th St,signature_club,e-34th-st,https://d3gwr21bcravq3.cloudfront.net/store/club/map-25cc9e6232be743f8380-original.png,6892,6892 miles away,222 E 34th St,,New York,NY,10016,US,212.545.9757,34thstreetmanager@crunch.com,open,2,40.74494,-73.977,2016-12-23T18:41:17Z,Eastern Time (US & Canada),fd112@crunch.com,,112,True,98.0,112,moso,moso_corporate,500,en,https://www.facebook.com/Crunch34th,@Crunch34thSt,https://www.instagram.com/crunch34th/,@Crunch34th,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
57,Greenpoint,base_club,greenpoint,https://d3gwr21bcravq3.cloudfront.net/store/club/map-f66c6272c1e229e85168-original.png,6892,6892 miles away,825 Manhattan Ave,,Brooklyn,NY,11222,US,718.732.8222,manager@crunchgreenpoint.com,open,2,40.72841,-73.9539,2017-06-24T23:27:25Z,Eastern Time (US & Canada),manager@crunchgreenpoint.com,,20245,False,520.0,20245,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchGreenpoint,CrunchGreenpoint,https://www.instagram.com/crunchgreenpoint,@CrunchGreenpoint,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,18,Primetime Fitness (Hourani/Wiese)
399,Verona,base_club,verona,https://d3gwr21bcravq3.cloudfront.net/store/club/map-9a5e4060244d8bf0d09e-original.png,6892,6892 miles away,309 Pompton Ave,,Verona,NJ,07044,US,973.857.2500,manager@crunchverona.com,open,2,40.83454,-74.2268,2020-09-12T00:23:01Z,Eastern Time (US & Canada),info@crunchverona.com,,20013,True,,20013,abc,moso_corporate,0,en,https://facebook.com/CrunchVerona/,CrunchVerona,https://instagram.com/CrunchVerona/,CrunchVerona,https://twitter.com/crunchgym,crunchgym,False,a,True,False,unknown,10,Fitness Holdings
148,Chelsea,signature_club,chelsea,https://d3gwr21bcravq3.cloudfront.net/store/club/map-3c845f2aa145eb73eb70-original.png,6892,6892 miles away,220 W 19th St,,New York,NY,10011,US,212.370.0998,Chelseamanager@crunch.com,open,2,40.742,-73.99835,2016-12-23T18:46:22Z,Eastern Time (US & Canada),fd117@crunch.com,,117,True,97.0,117,moso,moso_corporate,500,en,https://www.facebook.com/CrunchChelseaNYC,@CrunchChelseaNYC,https://www.instagram.com/crunchChelseaNYC,@CrunchChelseaNYC,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
144,Union Square,signature_club,union-square,https://d3gwr21bcravq3.cloudfront.net/store/club/map-4247c76c4492d3e8f190-original.png,6893,6893 miles away,113 4th Ave,,New York,NY,10003,US,212.533.0001,unionsquaremanager@crunch.com,open,2,40.7328,-73.98983,2016-12-23T18:46:12Z,Eastern Time (US & Canada),fd116@crunch.com,,116,True,93.0,116,moso,moso_corporate,500,en,http://www.Facebook.com/CrunchUnionSquare/,@CrunchUnionSquare,https://www.instagram.com/crunchunionsquare,@CrunchUnionSquare,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
16,Bowery,signature_club,bowery,https://d3gwr21bcravq3.cloudfront.net/store/club/map-3c2b41bc18b7a5741465-original.png,6893,6893 miles away,2 Cooper Sq,,New York,NY,10003,US,212.614.0120,bowerymanager@crunch.com,open,2,40.72741,-73.9918,2016-12-23T18:40:20Z,Eastern Time (US & Canada),fd113@crunch.com,,113,True,346.0,113,moso,moso_corporate,500,en,http://www.Facebook.com/CrunchBowery/,@CrunchBowery,https://www.instagram.com/crunchbowery,@CrunchBowery,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
64,Hoboken,signature_club,hoboken,https://d3gwr21bcravq3.cloudfront.net/store/club/map-19eff84538cc70b45329-original.png,6893,6893 miles away,113 River Street,,Hoboken,NJ,07030,US,201.656.9989,hobokenmanager@crunch.com,open,2,40.73739,-74.02765,2016-12-23T18:42:31Z,Eastern Time (US & Canada),fd120@crunch.com,,120,True,274.0,120,moso,moso_corporate,500,en,http://www.Facebook.com/CrunchHoboken/,@CrunchHoboken,https://www.instagram.com/crunchhoboken/,@CrunchHoboken,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
352,Parsippany,base_club,parsippany,https://d3gwr21bcravq3.cloudfront.net/store/club/map-c2ab692747e7fa22f207-original.png,6894,6894 miles away,790 US-46,,Parsippany,NJ,07054,US,973.794.3652,manager@crunchparsippany.com,open,2,40.85829,-74.34791,2019-08-15T19:41:53Z,Eastern Time (US & Canada),parsippanyclasses@gmail.com,,6614,True,,6614,abc,moso_corporate,0,en,,,,,,,False,c,True,False,unknown,16,F3 LLC (Tim DeLorenzo)
142,Tribeca,signature_club,tribeca,https://d3gwr21bcravq3.cloudfront.net/store/club/map-3d180fa287dbaa50f862-original.png,6894,6894 miles away,80 Leonard St,,New York,NY,10013,US,212.966.5432,tribecamanager@crunch.com,open,2,40.71719,-74.00511,2016-12-23T18:46:06Z,Eastern Time (US & Canada),_121_tribeca_gxclosing@crunch.com,,121,True,370.0,121,moso,moso_corporate,500,en,http://www.Facebook.com/CrunchTribeca/,@CrunchTribeca,https://www.instagram.com/crunchtribeca,@CrunchTribeca,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
243,FiDi,signature_club,fidi,https://d3gwr21bcravq3.cloudfront.net/store/club/map-684a41fc476e13ca2fbd-original.png,6895,6895 miles away,140 Broadway,,New York,NY,10005,US,212.308.5824,fidimanager@crunch.com,open,2,40.7086108,-74.010121321,2017-12-05T18:47:59Z,Eastern Time (US & Canada),fd127@crunch.com,,127,True,964.0,127,moso,moso_corporate,500,en,https://www.facebook.com/CrunchFiDi,@CrunchFiDi,https://www.instagram.com/crunchfidi/,@CrunchFidi,https://twitter.com/CrunchGym,@CrunchGym,True,,True,True,unknown,59,Crunch LLC (Signature)
53,Ft Greene,signature_club,ft-greene,https://d3gwr21bcravq3.cloudfront.net/store/club/map-88ab4393fa62558d0351-original.png,6895,6895 miles away,691 Fulton St,,Brooklyn,NY,11217,US,718.797.9464,ftgreenemanager@crunch.com,open,2,40.68771,-73.97793,2016-12-23T18:42:00Z,Eastern Time (US & Canada),fd110@crunch.com,,110,True,91.0,110,moso,moso_corporate,500,en,http://www.Facebook.com/CrunchFtGreene/,@CrunchFtGreene,https://www.instagram.com/crunchftgreene/,@CrunchFtGreene,https://twitter.com/CrunchGym,@CrunchGym,True,,True,True,unknown,59,Crunch LLC (Signature)
32,Crown Heights,base_club,crown-heights,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ecc0985940aee1ccdf6d-original.png,6896,6896 miles away,842 Lefferts Ave,,Brooklyn,NY,11203,US,718.369.1007,manager@crunchcrownheights.com,open,2,40.66324,-73.93297,2017-06-24T23:26:05Z,Eastern Time (US & Canada),Info@crunchcrownheights.com,,20243,False,250.0,20243,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchCrownHeights,CrunchCrownHeights,https://www.instagram.com/crunchcrownheights/,@CrunchCrownHeights,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,18,Primetime Fitness (Hourani/Wiese)
104,Park Slope,signature_club,park-slope,https://d3gwr21bcravq3.cloudfront.net/store/club/map-de03ab1df31df8c9fa92-original.png,6896,6896 miles away,314 Flatbush Ave,,Brooklyn,NY,11238,US,718.783.5152,parkslopemanager@crunch.com,open,2,40.6769,-73.97244,2016-12-23T18:44:23Z,Eastern Time (US & Canada),fd114@crunch.com,,114,True,92.0,114,moso,moso_corporate,500,en,https://www.instagram.com/crunchgym/,https://www.facebook.com/CrunchParkSlope,https://www.instagram.com/crunchparkslope/,@CrunchParkSlope,https://twitter.com/CrunchGym,@CrunchGym,True,,True,True,unknown,59,Crunch LLC (Signature)
214,South Slope,signature_club,south-slope,https://d3gwr21bcravq3.cloudfront.net/store/club/map-78f54296f875c1a42955-original.png,6897,6897 miles away,555 5th Avenue,,Brooklyn,NY,11215,US,718.707.9400,southslopemanager@crunch.com,open,2,40.6655929,-73.98891559999998,2017-09-05T14:23:52Z,Eastern Time (US & Canada),fd126@crunch.com,,126,True,906.0,126,moso,moso_corporate,500,en,https://www.facebook.com/CrunchSouthSlope,@CrunchSouthSlope,https://www.instagram.com/crunchsouthslope,@CrunchSouthSlope,https://twitter.com/CrunchGym,@CrunchGym,True,,True,False,unknown,59,Crunch LLC (Signature)
49,Flatbush,base_club,flatbush,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ff742361387239dc9b3a-original.png,6897,6897 miles away,1038 Flatbush Ave,,Brooklyn,NY,11226,US,718.218.4618,manager@crunchflatbush.com,open,2,40.64574,-73.95825,2017-02-13T16:38:27Z,Eastern Time (US & Canada),frontdesk@crunchflatbush.com,,5959,False,824.0,5959,abc,moso_corporate,0,en,https://www.facebook.com/CrunchFlatbush,CrunchFlatbush,https://www.instagram.com/CrunchFlatbush,CrunchFlatbush,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,18,Primetime Fitness (Hourani/Wiese)
